FILE,ANS,n,key_resp_2.corr_mean,key_resp_2.corr_raw,key_resp_2.corr_std,key_resp_2.keys_raw,key_resp_2.rt_mean,key_resp_2.rt_raw,key_resp_2.rt_std,order
T01.jpg,y,1.0,1.0,1.0,0.0,'y',0.31785720586776733,0.31785720586776733,0.0,2.0
T02.jpg,y,1.0,1.0,1.0,0.0,'y',0.35088610649108887,0.35088610649108887,0.0,1.0
T03.jpg,y,1.0,1.0,1.0,0.0,'y',0.5333725810050964,0.5333725810050964,0.0,3.0
D01.jpg,n,1.0,1.0,1.0,0.0,'n',0.3842689096927643,0.3842689096927643,0.0,5.0
D02.jpg,n,1.0,1.0,1.0,0.0,'n',0.26797130703926086,0.26797130703926086,0.0,4.0
D03.jpg,n,1.0,1.0,1.0,0.0,'n',1.4007630348205566,1.4007630348205566,0.0,0.0

extraInfo
session,001
participant,alvin_local_pic1_script
date,2021_Oct_17_0100
expName,animal_detection_pic1
frameRate,60.0138511992753
